Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,128,0,8,0,7,4,32,1,180,128,52,3978.470256929844
P1,0,120,0,0,0,0,4,0,124,120,4,3846.9906031850005
P2,0,2,112,0,8,4,16,24,166,112,54,3961.6233639599996
P3,0,4,8,128,8,1,6,16,171,128,43,3805.2735671389064
P4,0,0,0,0,100,0,0,0,100,100,0,4706.960283234376
P5,0,2,0,0,5,119,33,1,160,119,41,3964.079215363125
P6,0,0,0,0,0,0,37,0,37,37,0,3809.028429539375
P7,0,0,0,0,0,0,0,86,86,86,0,4137.236670389375
