Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1952,128,128,48,32,48,256,128,2720,1952,768,42792.80336535672
P1,6,1664,32,10,24,8,44,4,1792,1664,128,52805.63530278601
P2,30,72,1792,12,31,8,496,30,2471,1792,679,67318.26864639403
P3,28,0,32,1962,80,16,190,96,2404,1962,442,56787.67332941247
P4,0,0,0,0,1792,0,0,0,1792,1792,0,83505.91225625252
P5,32,184,64,16,89,1968,254,126,2733,1968,765,45726.211849195126
P6,0,0,0,0,0,0,800,0,800,800,0,81853.86864468749
P7,0,0,0,0,0,0,8,1664,1672,1664,8,79284.08882895563
