Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,0,0,0,2,0,1,1,12,8,4,261.216300705
P1,0,8,0,0,0,0,0,0,8,8,0,227.65221596
P2,0,0,8,0,0,0,2,0,10,8,2,255.2081704
P3,0,0,0,8,0,0,1,1,10,8,2,267.955464115
P4,0,0,0,0,5,0,0,0,5,5,0,240.50551652500002
P5,0,0,0,0,0,8,2,0,10,8,2,221.74874542
P6,0,0,0,0,1,0,2,0,3,2,1,257.118058205
P7,0,0,0,0,0,0,0,6,6,6,0,287.03749179
