Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,4,0,0,0,2,1,2,4,13,4,9,500.20491182875
P1,0,1,3,4,4,0,2,0,14,1,13,500.55228174
P2,2,2,1,0,2,1,1,5,14,1,13,500.15785396625006
P3,1,6,0,0,4,1,0,3,15,0,15,499.80373085999986
P4,4,1,3,2,0,0,4,0,14,0,14,500.4003256525
P5,2,2,3,4,2,10,2,1,26,10,16,500.1327872325
P6,1,0,0,2,0,2,4,1,10,4,6,500.50545334875
P7,2,4,6,4,2,1,1,2,22,2,20,500.31603873125
