Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,120,0,4,0,32,0,16,3,175,120,55,3555.5377770290625
P1,0,128,4,0,0,0,4,0,136,128,8,4101.664438819375
P2,8,0,96,0,16,0,16,4,140,96,44,3224.01545496875
P3,0,0,4,128,8,0,12,1,153,128,25,3559.2755194771876
P4,0,0,4,0,64,0,8,0,76,64,12,3861.6885483368756
P5,0,0,16,0,8,128,24,4,180,128,52,3385.5795994275
P6,0,0,0,0,0,0,48,0,48,48,0,4941.44228697
P7,0,0,0,0,0,0,0,116,116,116,0,5580.45876471125
