Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,896,14,24,16,56,0,128,56,1190,896,294,20907.1661298389
P1,8,896,4,12,2,0,16,5,943,896,47,27746.956483420017
P2,8,48,960,4,52,0,256,31,1359,960,399,37720.60853256157
P3,8,4,4,896,12,0,52,21,997,896,101,19834.267567532715
P4,4,0,0,0,810,0,0,0,814,810,4,38094.26943239347
P5,96,62,32,96,92,1024,60,120,1582,1024,558,21588.598036489293
P6,0,0,0,0,0,0,512,0,512,512,0,52495.62308787999
P7,4,0,0,0,0,0,0,791,795,791,4,36438.219452964
