Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,64,3,0,3,4,0,12,4,90,64,26,1880.0757840478127
P1,0,61,0,0,0,0,2,0,63,61,2,1956.495696323125
P2,0,0,64,5,8,0,8,4,89,64,25,1891.3833677740624
P3,0,0,0,56,3,0,6,6,71,56,15,1879.58537413375
P4,0,0,0,0,48,0,0,0,48,48,0,2317.29458571
P5,0,0,0,0,1,64,16,2,83,64,19,1924.3257887612501
P6,0,0,0,0,0,0,20,0,20,20,0,2076.820805675
P7,0,0,0,0,0,0,0,48,48,48,0,2264.926600455
