Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1000,16,8,4,2,4,256,0,1290,1000,290,28911.280847646518
P1,0,920,8,12,12,8,4,8,972,920,52,27835.50008293781
P2,24,32,896,96,128,96,64,32,1368,896,472,22326.80762744984
P3,0,32,64,896,64,16,31,56,1159,896,263,22937.956082322577
P4,0,0,0,0,770,2,0,0,772,770,2,36209.4740089832
P5,0,24,48,16,48,896,157,32,1221,896,325,22838.967017037263
P6,0,0,0,0,0,0,512,0,512,512,0,52495.62308787999
P7,0,0,0,0,0,2,0,896,898,896,2,41270.09996882276
