Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,88,185,314,39,207,40,94,95,1062,88,974,31852.884548899936
P1,44,177,197,190,139,14,102,124,987,177,810,31852.688822941913
P2,28,45,41,119,25,283,239,50,830,41,789,31853.316149349288
P3,89,16,20,12,29,88,256,68,578,12,566,31853.10522653148
P4,37,120,82,20,308,112,43,183,905,308,597,31853.15082319398
P5,337,139,274,80,102,1,96,210,1239,1,1238,31853.658450679257
P6,369,217,84,28,86,202,169,48,1203,169,1034,31853.80989719134
P7,32,125,12,536,128,284,25,246,1388,246,1142,31853.09480429277
