Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,182,96,1,14,46,2,1,52,394,182,212,7987.06397321328
P1,23,5,54,8,3,7,69,2,171,5,166,7987.28802278453
P2,10,52,81,54,67,40,0,42,346,81,265,7987.223326039844
P3,3,6,16,3,29,60,58,5,180,3,177,7987.482987724921
P4,3,15,14,53,61,4,10,60,220,61,159,7987.009006555234
P5,23,17,2,6,4,19,64,12,147,19,128,7987.125488187656
P6,12,17,80,73,30,36,39,9,296,39,257,7987.069570454531
P7,0,48,8,45,16,88,15,74,294,74,220,7987.45882028
