Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1,30,1,20,9,35,10,28,134,1,133,4026.508684815157
P1,7,16,13,12,4,24,26,8,110,16,94,4025.973984595469
P2,22,7,5,1,4,0,34,1,74,5,69,4026.240170003594
P3,23,31,8,47,17,8,0,32,166,47,119,4026.0305076751565
P4,21,14,40,12,57,5,4,1,154,57,97,4026.0198399553133
P5,37,2,20,2,8,11,32,1,113,11,102,4026.2802753645315
P6,2,14,33,28,16,12,16,12,133,16,117,4026.541265102969
P7,15,14,8,6,13,33,6,45,140,45,95,4026.067662227813
