Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,32,0,0,0,2,0,8,0,42,32,10,983.8263154262498
P1,0,30,0,0,0,0,1,0,31,30,1,973.0898007543751
P2,0,0,32,0,0,0,6,3,41,32,9,968.7624111999999
P3,0,2,0,32,2,0,3,1,40,32,8,998.7230032781249
P4,0,0,0,0,24,0,0,0,24,24,0,1145.825958255
P5,0,0,0,0,4,32,4,7,47,32,15,1005.9285565862499
P6,0,0,0,0,0,0,10,0,10,10,0,1034.41776335625
P7,0,0,0,0,0,0,0,21,21,21,0,1020.17308026375
