Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,444,0,3,4,0,4,144,4,603,444,159,15914.467129836952
P1,4,464,12,4,0,3,4,4,495,464,31,13950.469364494338
P2,32,16,480,8,48,16,64,16,680,480,200,13269.258121398125
P3,0,16,1,480,4,9,64,5,579,480,99,14490.475975345938
P4,0,0,0,0,428,0,0,0,428,428,0,19774.44689088938
P5,32,16,16,16,32,480,64,31,687,480,207,11319.588073048712
P6,0,0,0,0,0,0,172,0,172,172,0,17589.507478101405
P7,0,0,0,0,0,0,0,452,452,452,0,21164.74853566516
