Process,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,num_total,num_local,num_remote,L
P26,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,2,0,3,0,0,0,2,0,0,1,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,5,2,1,105,70,35,26789.579726229404
P27,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,5,2,5,1,0,0,0,1,110,83,27,26789.0094451938
P28,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,3,4,0,0,3,2,0,4,1,1,0,1,124,89,35,26792.5286230944
P29,2,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,72,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,3,1,1,0,3,1,0,0,6,0,0,3,115,72,43,26790.303481580002
P30,1,0,1,0,0,0,0,0,3,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,58,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4,2,1,0,2,0,3,0,1,5,2,0,100,58,42,26790.6035160908
P31,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,1,1,0,73,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,3,2,0,2,0,2,3,1,3,2,116,73,43,26790.716978562403
P32,0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,1,1,0,0,2,0,1,0,2,0,69,1,0,0,0,0,1,3,0,0,0,0,1,1,0,0,1,0,2,1,3,1,1,0,0,0,0,9,2,0,0,2,117,69,48,26788.6137881314
P33,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,2,81,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,5,0,3,114,81,33,26788.408685195605
P34,0,0,0,1,3,0,2,0,1,0,0,0,1,0,2,0,0,0,4,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,73,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,0,2,1,0,4,1,1,2,116,73,43,26790.020636568803
P35,2,2,1,0,0,2,0,0,0,1,2,1,1,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,3,2,0,1,4,108,70,38,26786.317810529003
P36,0,0,0,0,0,0,0,1,1,0,0,7,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,74,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,3,0,2,1,1,0,0,2,2,3,113,74,39,26788.020654194603
P37,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,4,1,0,1,0,2,1,107,80,27,26790.424692160806
P38,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,3,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,77,0,1,0,0,0,1,0,1,0,2,0,0,0,1,3,0,1,0,1,0,4,2,1,3,0,113,77,36,26788.677694323203
P39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,74,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,2,6,1,1,107,74,33,26791.317890157603
P40,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,4,0,0,0,82,1,0,0,1,0,1,2,0,0,0,1,0,1,1,3,0,1,1,0,0,1,0,7,125,82,43,26787.675784578398
P41,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,76,1,0,0,1,0,1,2,0,0,1,0,0,0,3,0,2,1,3,0,0,1,1,116,76,40,26788.4373664802
P42,0,0,0,2,2,2,1,0,0,1,2,0,6,2,0,0,0,1,0,0,1,0,3,2,0,2,1,0,0,1,0,0,3,1,0,0,0,1,0,1,0,0,73,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,2,2,0,0,1,3,121,73,48,26787.003256810203
P43,0,0,2,0,1,2,2,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,1,0,2,78,0,2,0,4,1,0,0,1,1,0,4,1,1,2,0,0,1,1,0,0,127,78,49,26788.255553724804
P44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,66,0,0,1,1,1,0,0,2,2,1,0,1,1,1,1,2,1,0,1,93,66,27,26785.928376673604
P45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,4,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,81,1,1,0,0,0,2,1,0,0,0,0,2,0,3,2,0,0,0,114,81,33,26786.390387999407
P46,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,77,5,0,0,0,1,2,0,0,0,1,3,1,0,1,0,1,0,115,77,38,26788.937132353003
P47,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,63,3,0,1,0,0,0,1,0,0,0,1,0,0,4,1,3,97,63,34,26789.922497740397
P48,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,69,0,0,1,0,1,3,0,0,0,1,6,0,0,1,0,99,69,30,26788.402363317804
P49,0,0,0,0,2,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,0,0,0,0,0,2,0,0,0,0,0,0,7,1,105,78,27,26790.5038609594
P50,0,1,3,1,1,0,2,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,3,0,1,0,1,69,0,0,1,2,2,2,3,1,0,1,0,0,0,113,69,44,26787.185415759202
P51,0,1,2,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,0,0,2,1,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,64,3,1,1,0,0,1,0,1,0,1,0,0,99,64,35,26788.320065016604
P52,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,2,2,1,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,44,0,1,1,0,0,1,0,0,0,0,0,80,44,36,26790.741806512604
P53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,71,50,21,26788.723473075803
P54,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,2,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,40,1,0,1,1,0,0,1,0,0,71,40,31,26789.618605615004
P55,2,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,50,0,0,0,0,0,0,0,0,74,50,24,26786.758005633204
P56,0,2,0,0,1,0,0,0,0,5,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,3,0,0,1,3,0,2,0,13,0,1,0,0,0,0,1,52,13,39,26789.018698690805
P57,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,14,0,0,0,3,0,0,44,14,30,26788.8170948058
P58,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,2,0,1,27,13,14,26788.724531653395
P59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,12,1,0,1,2,34,12,22,26789.275166510197
P60,0,0,0,0,0,0,0,1,0,0,3,0,1,2,2,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,1,38,16,22,26789.0669021622
P61,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,1,14,0,0,43,14,29,26789.1624846464
P62,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,1,0,11,0,37,11,26,26789.548203943003
P63,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,2,0,0,0,0,6,0,1,1,0,0,1,0,0,3,0,0,0,1,0,1,0,3,1,1,0,0,0,1,0,1,0,0,13,47,13,34,26788.152236461596
