Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,9,0,2,1,3,12,9,42,6,36,2023.7054780190626
P1,18,2,10,20,1,2,11,8,72,2,70,2023.605461420625
P2,0,0,28,10,22,1,2,9,72,28,44,2024.4153849759375
P3,3,39,5,3,6,3,1,9,69,3,66,2024.1662532193752
P4,5,6,4,8,15,11,6,7,62,15,47,2023.792945595625
P5,8,1,2,10,1,33,16,1,72,33,39,2023.6231356853125
P6,17,5,1,9,16,6,3,13,70,3,67,2023.9239342556248
P7,7,2,14,2,2,5,13,8,53,8,45,2023.6754097084377
