Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,36,1,2,22,5,8,32,1,107,36,71,4026.0865781470316
P1,3,6,4,8,40,34,4,28,127,6,121,4026.5108548065627
P2,10,4,73,26,34,8,12,4,171,73,98,4026.0864667764067
P3,11,84,14,2,12,12,4,10,149,2,147,4025.510608389688
P4,8,13,3,8,18,16,4,46,116,18,98,4026.3545017595316
P5,12,10,21,29,6,14,23,10,125,14,111,4026.5561744573442
P6,2,6,3,0,0,12,37,0,60,37,23,4026.7063900820312
P7,46,4,8,33,13,24,12,29,169,29,140,4025.850815321406
