Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,480,8,11,16,46,15,64,32,672,480,192,11721.691154389257
P1,10,484,1,4,0,5,16,0,520,484,36,15505.227907269727
P2,2,4,480,5,0,35,82,30,638,480,158,13139.55316375535
P3,13,12,15,440,14,5,32,8,539,440,99,11228.055116717265
P4,1,0,0,0,450,2,0,0,453,450,3,20797.057742174104
P5,6,4,4,47,2,448,62,64,637,448,189,11191.385281536875
P6,0,0,0,0,0,1,240,0,241,240,1,24545.552231462225
P7,0,0,1,0,0,1,16,378,396,378,18,19344.438971475196
