Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,393,33,42,39,18,429,541,89,1584,393,1191,63759.551236292165
P1,198,0,676,69,30,16,527,57,1573,0,1573,63759.60391878663
P2,118,401,333,305,393,93,228,82,1953,333,1620,63759.410942368544
P3,96,150,47,514,369,194,6,707,2083,514,1569,63759.11975900374
P4,1101,379,277,598,502,1,52,248,3158,502,2656,63758.90197620386
P5,11,739,159,414,94,745,129,359,2650,745,1905,63759.51604493637
P6,3,186,234,92,246,481,297,274,1813,297,1516,63759.10034231118
P7,128,160,280,17,396,89,268,232,1570,232,1338,63759.25800313751
