Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,20,0,11,1,13,4,9,7,65,20,45,2023.5874869003123
P1,11,1,1,17,0,4,16,1,51,1,50,2023.71874004875
P2,2,1,10,1,0,8,16,5,43,10,33,2024.0139305625
P3,0,31,2,9,7,15,6,0,70,9,61,2023.9356935084377
P4,1,0,1,21,18,3,3,11,58,18,40,2024.246887859375
P5,4,6,17,2,13,1,9,3,55,1,54,2024.18335080625
P6,18,21,15,9,4,16,4,11,98,4,94,2023.5235475059371
P7,8,4,7,4,9,13,1,26,72,26,46,2023.6983656884374
