Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1918,103,127,32,56,48,378,144,2806,1918,888,56139.27198014432
P1,4,1810,45,12,20,24,42,8,1965,1810,155,56832.708498757886
P2,63,48,1792,64,128,32,256,32,2415,1792,623,47579.1689230136
P3,56,60,30,1920,32,24,172,12,2306,1920,386,49870.75614513825
P4,0,0,0,0,1770,1,32,0,1803,1770,33,85756.80704134285
P5,7,27,54,20,42,1919,552,12,2633,1919,714,64103.47975526729
P6,0,0,0,0,0,0,616,0,616,616,0,63027.47885640936
P7,0,0,0,0,0,0,0,1840,1840,1840,0,86764.79102296641
