Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2,0,0,1,4,1,1,4,13,2,11,500.2808898725
P1,2,2,5,0,0,2,3,2,16,2,14,500.26334822125
P2,3,0,0,2,0,0,4,1,10,0,10,500.47766566125
P3,2,0,2,1,8,0,0,2,15,1,14,500.19351244374997
P4,1,9,6,1,1,0,1,1,20,1,19,500.27986169999997
P5,0,0,0,1,1,11,4,0,17,11,6,499.75232184375
P6,4,1,1,1,0,1,2,5,15,2,13,500.27703344875
P7,2,4,2,9,2,1,1,1,22,1,21,500.54875016874996
