Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,240,9,7,1,7,8,64,0,336,240,96,7693.029972360233
P1,4,222,0,4,0,0,0,0,230,222,8,6405.1907628559375
P2,1,5,239,0,2,0,48,14,309,239,70,7368.568531409217
P3,8,4,6,250,7,12,16,12,315,250,65,6358.041074484452
P4,0,0,0,0,232,0,0,0,232,232,0,10865.464365489375
P5,3,16,4,1,8,236,48,22,338,236,102,7283.35261366703
P6,0,0,0,0,0,0,80,0,80,80,0,8217.573955656248
P7,0,0,0,0,0,0,0,208,208,208,0,9706.4999193175
