Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,256,8,6,16,28,8,32,16,370,256,114,6349.879885474531
P1,0,224,0,0,0,4,8,0,236,224,12,7225.839758643437
P2,0,0,240,8,0,4,56,0,308,240,68,7429.052763416562
P3,0,16,8,224,5,16,16,14,299,224,75,6327.513869465234
P4,0,0,0,0,211,0,0,0,211,211,0,9881.95250482008
P5,0,8,2,8,12,224,48,2,304,224,80,6369.239907367656
P6,0,0,0,0,0,0,96,0,96,96,0,9861.088746787498
P7,0,0,0,0,0,0,0,224,224,224,0,10453.153759265
