Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,12,1,10,8,7,1,0,45,6,39,1016.3273930475002
P1,2,1,3,1,4,12,1,13,37,1,36,1015.833021689375
P2,6,6,9,13,10,1,0,2,47,9,38,1016.32751376375
P3,1,1,1,0,0,0,9,1,13,0,13,1016.7682796756249
P4,9,2,4,0,0,2,6,6,29,0,29,1016.3244649831249
P5,0,2,12,5,6,8,3,4,40,8,32,1016.2431254987499
P6,1,4,1,2,4,1,6,1,20,6,14,1016.6863933212499
P7,7,4,1,1,0,1,6,5,25,5,20,1016.2366971406249
