Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,31,12,106,29,32,45,44,8,307,31,276,7986.7024142282025
P1,1,0,8,24,134,6,9,8,190,0,190,7987.633405070625
P2,54,12,25,30,5,17,65,0,208,25,183,7987.234018742967
P3,44,101,17,9,7,3,36,16,233,9,224,7987.2665245012495
P4,91,33,12,16,32,1,17,71,273,32,241,7986.825215264296
P5,22,20,22,35,29,96,45,12,281,96,185,7987.489815066172
P6,3,78,41,21,13,84,8,77,325,8,317,7987.225719549062
P7,10,0,25,92,4,4,32,64,231,64,167,7987.344082817422
