Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2,1,2,0,3,0,8,0,16,2,14,1016.1994323187498
P1,0,3,0,5,4,3,4,5,24,3,21,1016.325570640625
P2,1,1,8,2,4,1,5,4,26,8,18,1016.28786326125
P3,7,2,5,2,1,4,8,0,29,2,27,1016.2145242149998
P4,9,5,0,2,16,6,0,1,39,16,23,1016.36648028875
P5,4,7,12,19,3,0,1,4,50,0,50,1016.1710381624999
P6,4,8,5,2,0,2,5,4,30,5,25,1016.8733164668749
P7,5,5,0,0,1,16,1,14,42,14,28,1016.3086637662499
