Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1229,277,462,36,177,333,292,240,3046,1229,1817,63759.29549145125
P1,284,865,387,450,78,223,245,16,2548,865,1683,63759.95445502488
P2,68,301,582,434,430,408,88,324,2635,582,2053,63759.483705622886
P3,193,0,140,380,33,228,52,1052,2078,380,1698,63758.91456258233
P4,40,40,336,0,1101,156,40,100,1813,1101,712,63759.413247283155
P5,9,180,111,472,201,196,278,273,1720,196,1524,63759.3845008616
P6,9,277,3,61,9,83,527,12,981,527,454,63759.05103511268
P7,216,108,27,215,19,421,526,31,1563,31,1532,63758.9652251012
