Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1,2,0,0,2,1,0,2,8,1,7,251.96915267999998
P1,3,0,0,0,0,0,1,3,7,0,7,252.77698635000002
P2,2,1,1,1,1,0,1,1,8,1,7,252.29702591000003
P3,0,0,5,1,0,0,2,0,8,1,7,252.337390175
P4,0,3,0,1,0,0,1,1,6,0,6,252.1685659875
P5,1,0,0,3,2,4,1,0,11,4,7,252.0126104175
P6,1,1,1,1,1,1,1,1,8,1,7,252.30524539
P7,0,1,1,1,2,2,1,0,8,0,8,252.57498621000002
