Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,3,8,18,0,3,1,1,16,50,3,47,2292.7090702052
P1,0,3,1,17,8,20,0,1,50,3,47,2289.3997020723996
P2,1,1,12,6,8,3,16,3,50,12,38,2290.8127718032
P3,9,4,0,12,15,8,1,1,50,12,38,2285.0433273336
P4,2,6,0,4,9,4,24,1,50,9,41,2287.9297676112
P5,0,0,17,3,5,9,0,16,50,9,41,2286.616791728
P6,19,11,0,7,2,3,8,0,50,8,42,2285.3442316023998
P7,16,17,2,1,0,2,0,12,50,12,38,2286.701947204
