Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,0,6,2,20,1,1,0,8,38,0,38,1729.3604164120002
P1,14,14,0,1,2,3,2,0,36,14,22,1729.2914190364002
P2,10,10,7,5,17,6,3,2,60,7,53,1728.9756326632
P3,13,4,4,6,0,8,6,3,44,6,38,1728.6562318847996
P4,9,9,27,5,6,6,24,0,86,6,80,1728.3509206764
P5,0,2,0,3,21,11,0,14,51,11,40,1728.6640415072
P6,1,5,2,7,0,6,9,11,41,9,32,1728.9325876248
P7,3,0,8,3,3,9,6,12,44,12,32,1729.0771150552
