Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,24,0,0,0,0,0,0,0,24,24,0,1718.1944503872
P1,0,36,0,0,0,0,0,0,36,36,0,1725.3544578623998
P2,5,0,50,0,0,0,0,6,61,50,11,1734.8113965839998
P3,1,2,0,50,0,0,0,1,54,50,4,1727.5477724096004
P4,8,5,0,0,50,0,0,8,71,50,21,1726.5678529544
P5,9,3,0,0,0,50,0,6,68,50,18,1725.0984306304
P6,3,4,0,0,0,0,50,12,69,50,19,1731.325604452
P7,0,0,0,0,0,0,0,17,17,17,0,1742.40839958
