Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,13,2,0,6,1,1,3,0,26,13,13,1410.220932002
P1,11,43,0,0,0,0,0,0,54,43,11,1416.4971027276
P2,12,0,44,0,0,0,0,1,57,44,13,1432.8015050883998
P3,4,0,0,43,0,0,0,7,54,43,11,1420.2718057575999
P4,6,0,0,0,46,0,0,7,59,46,13,1433.8015089028
P5,2,0,0,0,0,45,0,11,58,45,13,1432.2437963575999
P6,2,0,0,0,0,0,46,11,59,46,13,1433.944726006
P7,0,5,6,1,3,4,1,13,33,13,20,1410.333312038
