Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,13,4,5,2,2,2,3,0,31,13,18,1410.301940914
P1,11,43,0,0,0,0,0,0,54,43,11,1416.4971027276
P2,7,0,45,0,0,0,0,6,58,45,13,1433.3139143015999
P3,7,0,0,43,0,0,0,4,54,43,11,1421.1164712832
P4,3,0,0,0,46,0,0,10,59,46,13,1432.9568433772001
P5,2,0,0,0,0,45,0,11,58,45,13,1432.2437963575999
P6,7,0,0,0,0,0,45,6,58,45,13,1433.4297428256
P7,0,3,0,5,2,3,2,13,28,13,15,1410.2548770932
