input_file,output_file,max_num_migrated_tasks,solutions_found,result_id,num_of_processes,num_of_tasks,imbalance_ratio,speedup,num_migrated_tasks,total_load,max_load,avg_load,min_load,max_load_before_rebalancing,avg_load_before_rebalancing,min_load_before_rebalancing,num_binary_variables,num_constraints,num_inequality_constraints,qpu_access_time,run_time,charge_time,problem_id,experiment_id,max_time
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_0_experimentid_889.csv,3,3,0,3,9,0.1111111111111111,1.2,2,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31865,5057882,5000000,49c69e32-3885-4c42-8f41-6cf4f9bd061d,889,5.0
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_1_experimentid_889.csv,3,3,1,3,9,0.1111111111111111,1.2,1,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31865,5057882,5000000,49c69e32-3885-4c42-8f41-6cf4f9bd061d,889,5.0
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_2_experimentid_889.csv,3,3,2,3,9,0.1111111111111111,1.2,2,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31865,5057882,5000000,49c69e32-3885-4c42-8f41-6cf4f9bd061d,889,5.0
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_0_experimentid_1.csv,3,3,0,3,9,0.1111111111111111,1.2,1,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31968,5074915,5000000,b4f9d6dd-9ddd-4fc9-a4af-92dc9b92c9cc,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_1_experimentid_1.csv,3,3,1,3,9,0.1111111111111111,1.2,2,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31968,5074915,5000000,b4f9d6dd-9ddd-4fc9-a4af-92dc9b92c9cc,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_43210_k_3_resultid_2_experimentid_1.csv,3,3,2,3,9,0.1111111111111111,1.2,2,135.0,50.0,45.0,40.0,60.0,45.0,30.0,18,7,4,31968,5074915,5000000,b4f9d6dd-9ddd-4fc9-a4af-92dc9b92c9cc,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case0.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_0_k_2_resultid_0_experimentid_1.csv,2,1,0,8,400,0.007464885467116734,1.010926187815064,2,18304.557609559997,2305.1498794552003,2288.0697011949997,2268.7243557048,2330.33637998,2288.069701195,2257.5401783,384,17,9,31981,5067038,5000000,92ce0498-6246-40b1-bafa-d43a90406138,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case0.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_0_k_347_resultid_0_experimentid_1.csv,347,1,0,8,400,0.002649266138979247,1.0157815603304294,345,18304.557609559997,2294.131406778,2288.0697011949997,2281.1506538408,2330.33637998,2288.069701195,2257.5401783,384,17,9,16040,5002341,5000000,41b65a82-b7b5-4028-b492-426e540e5084,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case1.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_1_k_73_resultid_0_experimentid_1.csv,73,1,0,8,400,0.035208435012353836,2.8633204829705523,73,13831.30836486,1789.78588582,1728.9135456075,1684.4101715048,5124.730587,1728.9135456075,94.24691198,384,17,9,16047,5002515,5000000,c5b2e00d-8230-4073-80d4-46dc6053256c,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case1.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_1_k_354_resultid_0_experimentid_1.csv,354,1,0,8,400,0.0002822283500176696,2.963297189638319,346,13831.30836486,1729.4014940248,1728.9135456075,1728.3304910599998,5124.730587,1728.9135456075,94.24691198,384,17,9,32094,5143973,5000000,221eb16b-e523-40a5-83d9-0bba73828d47,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case2.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_2_k_107_resultid_0_experimentid_1.csv,107,1,0,8,400,0.16578922909146618,3.125,105,11390.11468888,1659.8091278016,1423.76433611,1344.7588748884,5186.90352438,1423.76433611,94.75812912,384,17,9,32104,5339537,5000000,fe4ad2f0-503a-4b2f-98bc-b376c9d604cf,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case2.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_2_k_352_resultid_0_experimentid_1.csv,352,1,0,8,400,0.018483542990479062,3.5769761484942206,349,11390.11468888,1450.0805454248,1423.76433611,1419.147619258,5186.90352438,1423.76433611,94.75812912,384,17,9,32074,5261837,5000000,ced610d8-c983-4faf-b996-01ed24884549,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case3.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_3_k_49_resultid_0_experimentid_1.csv,49,1,0,8,400,0.22134336264075818,4.065821285793018,44,8301.78050992,1267.4155654864,1037.72256374,874.5988416852,5153.0851841,1037.7225637400002,95.34163476,384,17,9,32034,5219735,5000000,952fc3ce-d1c3-4eba-a7ce-c285e6799bfb,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case3.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_3_k_348_resultid_0_experimentid_1.csv,348,1,0,8,400,0.016486344390489984,4.885224350027455,348,8301.780509920001,1054.8308153076,1037.7225637400002,1029.1903982116,5153.0851841,1037.7225637400002,95.34163476,384,17,9,32072,5376665,5000000,399f6af6-2ecd-4b22-921b-901c36eafd74,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case4.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_4_k_71_resultid_0_experimentid_1.csv,71,1,0,8,400,0.38572388757261794,3.184377184710194,71,9354.59132198,1620.3600816684002,1169.3239152475,925.23466206,5159.83767508,1169.3239152474998,94.25210954,384,17,9,32083,5337692,5000000,ce7395db-42c0-4ee0-939f-51076b5d8918,1,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case4.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_4_k_353_resultid_0_experimentid_1.csv,353,1,0,8,400,0.00048674829470130547,4.410520718455706,336,9354.591321979999,1169.8930816692,1169.3239152474998,1168.7163925211999,5159.83767508,1169.3239152474998,94.25210954,384,17,9,32094,5325065,5000000,ac812739-a632-4231-a302-7d4323751543,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_4nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_4_k_90_resultid_0_experimentid_1.csv,90,1,0,4,400,0.08366128575701413,3.1249999999999996,89,12192.955255480001,3303.2583923328,3048.2388138700003,2962.9424214168002,10322.68247604,3048.23881387,187.59217262,112,9,5,32043,5129706,5000000,8bedcb4b-0b98-49fd-9ffe-a2c52a934a17,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_4nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_4_k_300_resultid_0_experimentid_1.csv,300,1,0,4,400,0.0836612857570143,3.1249999999999996,300,12192.95525548,3303.2583923328,3048.23881387,2745.5975213034,10322.68247604,3048.23881387,187.59217262,112,9,5,32028,5180602,5000000,9e02801b-3ccd-49ec-972d-1f158a9306f1,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_8nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_163_resultid_0_experimentid_1.csv,163,1,0,8,800,0.1973376382744976,2.7153330953688024,163,25396.24214168,3800.9845733708,3174.53026771,2872.8262023856,10320.93920706,3174.5302677100003,188.86241912000003,448,17,9,32109,5461786,5000000,f964734f-b7f4-48d6-ba85-504afdb34c9e,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_8nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_700_resultid_0_experimentid_1.csv,700,1,0,8,800,0.00023578392677929043,3.250404122489843,695,25396.24214168,3175.2787709222002,3174.53026771,3173.6081523908,10320.93920706,3174.5302677100003,188.86241912000003,448,17,9,32096,5308452,5000000,3c2c832f-56f5-4cbf-a59e-d46db4ccd13a,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_16nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_16_k_350_resultid_0_experimentid_1.csv,350,1,0,16,1600,0.26933792678777324,2.3587033243623563,350,55300.23536682001,4387.1678819622,3456.2647104262505,2667.7379422160006,10348.02746772,3456.2647104262496,188.88993264,1792,33,17,32060,5211996,5000000,7b5147b8-a55c-4d50-bd99-1c143b9f974f,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_16nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_16_k_1499_resultid_0_experimentid_1.csv,1499,1,0,16,1600,0.00025467886608743147,2.9932292754157395,1476,55300.23536682001,3457.1449480036,3456.2647104262505,3455.6074557314005,10348.02746772,3456.2647104262496,188.88993264,1792,33,17,32070,5619399,5000000,694e0f37-b1d0-4106-bd90-f771eb1ed8eb,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_32nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_32_k_644_resultid_0_experimentid_1.csv,644,1,0,32,3200,1.3749975494798456,1.4352369684519934,644,101942.36807832,7566.027324193201,3185.6990024475,2051.8188262118,10859.042119999998,3185.6990024475,181.31871224,7168,65,33,16042,5031446,5000000,04d4b135-a669-4bff-8e64-fbfdbbc74efe,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_32nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_32_k_3098_resultid_0_experimentid_1.csv,3098,1,0,32,3200,0.0002612044679866485,3.407794151937902,3091,101942.36807832001,3186.5311212606002,3185.6990024475003,3184.7557387372003,10859.042119999998,3185.6990024475,181.31871224,7168,65,33,16011,5004685,5000000,f61ca42b-5c1a-48d8-b0a5-539b00271847,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_64nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_64_k_2353_resultid_0_experimentid_1.csv,2353,1,0,64,6400,0.7788399609993625,3.12476229844205,2350,1714501.65195474,47653.500807758006,26789.088311792813,25168.1534967326,148905.86271286,26789.088311792817,552.5210857399999,28672,129,65,32063,34649502,34649502,dcf4486c-d4be-4810-ad32-c341161cf586,1,5.0
../experiments/varied_num_procs/input_lrp/input_table_64nodes.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_64_k_6302_resultid_0_experimentid_1.csv,6302,1,0,64,6400,0.00011323393163231387,5.557822710976056,6279,1714501.65195474,26792.121745587203,26789.088311792813,26786.913450719003,148905.86271286,26789.088311792817,552.5210857399999,28672,129,65,32087,34654769,34654769,a9faab8c-257d-47ef-8108-2cc274da3633,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_0_experimentid_1.csv,11,35,0,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_1_experimentid_1.csv,11,35,1,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_2_experimentid_1.csv,11,35,2,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_3_experimentid_1.csv,11,35,3,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_4_experimentid_1.csv,11,35,4,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_5_experimentid_1.csv,11,35,5,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_6_experimentid_1.csv,11,35,6,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_7_experimentid_1.csv,11,35,7,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_8_experimentid_1.csv,11,35,8,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_9_experimentid_1.csv,11,35,9,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_10_experimentid_1.csv,11,35,10,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_11_experimentid_1.csv,11,35,11,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_12_experimentid_1.csv,11,35,12,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_13_experimentid_1.csv,11,35,13,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_14_experimentid_1.csv,11,35,14,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_15_experimentid_1.csv,11,35,15,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,more_qubits_new_outputs/1_varied_imbs_speedup/case_8_k_11_resultid_16_experimentid_1.csv,11,35,16,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,256,17,9,31944,5274843,5000000,386382c3-15d5-494a-ab8e-27d55c96da18,1,5.0
