Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1,1,1,1,1,1,1,1,8,1,7,252.30525
P1,1,1,1,1,1,1,1,1,8,1,7,252.30525
P2,1,1,1,1,1,1,1,1,8,1,7,252.30525
P3,1,1,1,1,1,1,1,1,8,1,7,252.30525
P4,1,1,1,1,1,1,1,1,8,1,7,252.30525
P5,1,1,1,1,1,1,1,1,8,1,7,252.30525
P6,1,1,1,1,1,1,1,1,8,1,7,252.30525
P7,1,1,1,1,1,1,1,1,8,1,7,252.30525
