Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P1,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P2,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P3,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P4,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P5,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P6,16,16,16,16,16,16,16,16,128,16,112,4026.2078
P7,16,16,16,16,16,16,16,16,128,16,112,4026.2078
