Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,0,0,0,0,0,2,0,10,8,2,221.68299
P1,0,8,0,0,0,0,0,1,9,8,1,275.4918
P2,0,0,8,0,0,0,2,0,10,8,2,255.20817
P3,0,0,0,8,3,0,0,0,11,8,3,259.91071
P4,0,0,0,0,5,0,0,0,5,5,0,240.50552
P5,0,0,0,0,0,8,2,0,10,8,2,221.74875
P6,0,0,0,0,0,0,2,1,3,2,1,256.85654
P7,0,0,0,0,0,0,0,6,6,6,0,287.03749
