Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,512,0,0,0,0,0,145,0,657,512,145,15883.32445
P1,0,512,0,0,29,0,0,0,541,512,29,15909.61489
P2,0,0,512,0,0,0,65,128,705,512,193,15932.3822
P3,0,0,0,511,138,0,0,44,693,511,182,15937.63514
P4,0,0,0,0,345,0,0,0,345,345,0,15939.68266
P5,0,0,0,0,0,512,146,0,658,512,146,15981.98194
P6,0,0,0,0,0,0,156,0,156,156,0,15953.27422
P7,0,0,0,1,0,0,0,340,341,340,1,15935.06606
