Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P1,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P2,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P3,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P4,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P5,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P6,8,8,8,8,8,8,8,8,64,8,56,2023.8635
P7,8,8,8,8,8,8,8,8,64,8,56,2023.8635
