Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P1,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P2,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P3,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P4,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P5,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P6,32,32,32,32,32,32,32,32,256,32,224,7987.21515
P7,32,32,32,32,32,32,32,32,256,32,224,7987.21515
