Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1024,0,0,0,0,0,291,0,1315,1024,291,31880.62425
P1,0,1024,0,1,0,14,0,55,1094,1024,70,31796.92254
P2,0,0,1024,0,252,0,131,0,1407,1024,383,31848.10856
P3,0,0,0,1023,95,0,0,277,1395,1023,372,31856.37524
P4,0,0,0,0,677,0,0,0,677,677,0,31832.61029
P5,0,0,0,0,0,1010,291,0,1301,1010,291,31853.38017
P6,0,0,0,0,0,0,311,0,311,311,0,31886.98981
P7,0,0,0,0,0,0,0,692,692,692,0,31870.69787
