Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2048,0,0,0,0,0,583,0,2631,2048,583,63713.76122
P1,0,2048,0,0,137,0,0,0,2185,2048,137,63760.42625
P2,0,0,2048,0,0,0,257,517,2822,2048,774,63750.515
P3,0,0,0,2048,542,0,0,179,2769,2048,721,63761.91945
P4,0,0,0,0,1369,0,0,0,1369,1369,0,63794.41623
P5,0,0,0,0,0,2048,585,0,2633,2048,585,63796.46438
P6,0,0,0,0,0,0,623,0,623,623,0,63743.70021
P7,0,0,0,0,0,0,0,1352,1352,1352,0,63753.25949
