Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,112,0,0,0,0,0,37,0,149,112,37,4025.73032
P1,16,128,4,1,5,0,0,0,154,128,26,3970.82043
P2,0,0,124,0,0,0,15,35,174,124,50,4023.42765
P3,0,0,0,127,37,0,0,9,173,127,46,4033.49498
P4,0,0,0,0,86,0,0,0,86,86,0,4047.98584
P5,0,0,0,0,0,128,37,0,165,128,37,4052.25944
P6,0,0,0,0,0,0,39,0,39,39,0,4014.92186
P7,0,0,0,0,0,0,0,84,84,84,0,4041.02186
