input_file,output_file,max_num_migrated_tasks,solutions_found,result_id,num_of_processes,num_of_tasks,imbalance_ratio,speedup,num_migrated_tasks,total_load,max_load,avg_load,min_load,max_load_before_rebalancing,avg_load_before_rebalancing,min_load_before_rebalancing,num_binary_variables,num_constraints,num_inequality_constraints,qpu_access_time,run_time,charge_time,problem_id,experiment_id,max_time
../experiments/varied_imb_ratios/input_lrp/input_9_tasks_3_processes.csv,new_outputs/1_varied_imbs_speedup/case_889_k_9_resultid_0_experimentid_999.csv,9,1,0,3,9,0.0,1.3333333333333333,6,135.0,45.0,45.0,45.0,60.0,45.0,30.0,12,7,7,31984,5063308,5000000,c6e47ba4-4bb2-4aa4-8c31-f6aece78a196,999,5.0
../experiments/real_usecase_samoa/input_lrp/samoa_osc_case_32procs.csv,new_outputs/samoa/case_32_k_1568_resultid_0_experimentid_2.csv,1568,1,0,32,6656,5.5534699071168514e-05,5.199115740621354,1568,68989.56544162,2156.0436486367453,2155.923920050625,2155.7671542474186,11209.520471094,2155.923920050625,61.33569717099999,7936,65,65,32035,18718896,18718896,2323d67b-ab3f-442f-9b91-5354ea49b815,2,5.0
../experiments/real_usecase_samoa/input_lrp/samoa_osc_case_32procs.csv,new_outputs/samoa/case_32_k_6447_resultid_0_experimentid_2.csv,6447,1,0,32,6656,8.300683364742008e-05,5.198972921669,6387,68989.56544162,2156.102876468813,2155.923920050625,2155.8189191965,11209.520471094,2155.923920050625,61.33569717099999,7936,65,65,32072,18817902,18817902,d36df6e0-c743-4b7e-a68b-71907813ae7b,2,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case0.csv,new_outputs/1_varied_imbs_speedup/case_0_k_2_resultid_0_experimentid_4.csv,2,1,0,8,400,0.007464885467116734,1.010926187815064,2,18304.557609559997,2305.1498794552003,2288.0697011949997,2268.7243557048,2330.33637998,2288.069701195,2257.5401783,336,17,17,31991,5083335,5000000,55b9baa6-28a5-40e7-8c07-183bff5c1434,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case0.csv,new_outputs/1_varied_imbs_speedup/case_0_k_347_resultid_0_experimentid_4.csv,347,1,0,8,400,0.0030377219500656943,1.0153881690937194,334,18304.557609559997,2295.0202207496,2288.0697011949997,2284.6485281016,2330.33637998,2288.069701195,2257.5401783,336,17,17,16040,5001576,5000000,0e55a7fa-24fe-4223-85e4-95aba74b58e0,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case1.csv,new_outputs/1_varied_imbs_speedup/case_1_k_73_resultid_0_experimentid_4.csv,73,1,0,8,400,0.007805395479019218,2.9411764705882355,73,13831.30836486,1742.40839958,1728.9135456075,1718.1944503872,5124.730587,1728.9135456075,94.24691198,336,17,17,32035,5191190,5000000,ed7730d9-e8a4-4c4d-9b5a-8b67e2dd21c1,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case1.csv,new_outputs/1_varied_imbs_speedup/case_1_k_354_resultid_0_experimentid_4.csv,354,1,0,8,400,0.0003476937284847636,2.9631032636931236,348,13831.30836486,1729.5146780044001,1728.9135456075,1728.5994920728,5124.730587,1728.9135456075,94.24691198,336,17,17,32078,5471274,5000000,f4d264fb-2497-45f4-b36f-9f48387f4d88,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case2.csv,new_outputs/1_varied_imbs_speedup/case_2_k_107_resultid_0_experimentid_4.csv,107,1,0,8,400,0.007150333547344624,3.6172269616188095,107,11390.11468888,1433.944726006,1423.76433611,1410.220932002,5186.90352438,1423.76433611,94.75812912,336,17,17,16058,5001305,5000000,9d0478c0-2042-469f-b229-89d2308fd868,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case2.csv,new_outputs/1_varied_imbs_speedup/case_2_k_352_resultid_0_experimentid_4.csv,352,1,0,8,400,0.0002984138279237444,3.642004516401777,340,11390.11468888,1424.1892070755998,1423.76433611,1423.3897809988,5186.90352438,1423.76433611,94.75812912,336,17,17,32052,5338933,5000000,d5278a70-9772-4967-b638-72ed808393ee,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case3.csv,new_outputs/1_varied_imbs_speedup/case_3_k_49_resultid_0_experimentid_4.csv,49,1,0,8,400,0.1380699515516153,4.363320404265679,49,8301.780509920001,1181.0008678396,1037.7225637400002,990.6174268476,5153.0851841,1037.7225637400002,95.34163476,336,17,17,32028,5135381,5000000,376c6fa1-3422-4ab8-9f25-86b3cfb267e1,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case3.csv,new_outputs/1_varied_imbs_speedup/case_3_k_348_resultid_0_experimentid_4.csv,348,1,0,8,400,0.00032223143418479014,4.964164231327025,339,8301.780509920001,1038.05695057,1037.7225637400002,1037.2449226352,5153.0851841,1037.7225637400002,95.34163476,336,17,17,32055,5271080,5000000,a02e15c7-8db7-4eec-acef-244d35f9be33,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case4.csv,new_outputs/1_varied_imbs_speedup/case_4_k_71_resultid_0_experimentid_4.csv,71,1,0,8,400,0.0590402076545981,4.166666666666667,71,9354.591321979999,1238.3610420191999,1169.3239152474998,1138.235984806,5159.83767508,1169.3239152474998,94.25210954,336,17,17,32012,5105378,5000000,e9f35237-665e-409c-bc84-97ae663e60f0,4,5.0
../experiments/varied_imb_ratios/input_lrp/input_table_varied_imbs_case4.csv,new_outputs/1_varied_imbs_speedup/case_4_k_353_resultid_0_experimentid_4.csv,353,1,0,8,400,0.0005238187408236425,4.41035730408455,319,9354.59132198,1169.9364290284,1169.3239152475,1168.8755798372,5159.83767508,1169.3239152474998,94.25210954,336,17,17,32055,5240860,5000000,558ddd12-ba6c-4ffb-9fbe-94092874f4a8,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_4nodes.csv,new_outputs/2_varied_num_procs/nodes_4_k_90_resultid_0_experimentid_4.csv,90,1,0,4,400,0.00025508382685189953,3.3855779118208167,89,12192.95525548,3049.0163702918003,3048.23881387,3047.6747879801997,10322.68247604,3048.23881387,187.59217262,84,9,9,32033,5112721,5000000,26b59b14-22a0-479f-b7c6-19fcb689bf8f,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_4nodes.csv,new_outputs/2_varied_num_procs/nodes_4_k_300_resultid_0_experimentid_4.csv,300,1,0,4,400,1.5726730065061517e-05,3.3863882611765894,285,12192.955255480003,3048.2867526990003,3048.2388138700007,3048.2181954312005,10322.68247604,3048.23881387,187.59217262,84,9,9,32029,5151906,5000000,c28dafe4-26af-42d1-bd07-562d49dfd027,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_8nodes.csv,new_outputs/2_varied_num_procs/nodes_8_k_163_resultid_0_experimentid_4.csv,163,1,0,8,800,0.0010057267201622902,3.2479040116883855,163,25396.24214168,3177.7229776241998,3174.53026771,3170.2114944513996,10320.93920706,3174.5302677100003,188.86241912000003,392,17,17,32091,5406243,5000000,3093f7bf-87ae-4ea6-be63-17f4d506c999,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_8nodes.csv,new_outputs/2_varied_num_procs/nodes_8_k_700_resultid_0_experimentid_4.csv,700,1,0,8,800,5.958086842772264e-05,3.250976819515318,557,25396.24214168,3174.7194089802,3174.53026771,3174.0075735922,10320.93920706,3174.5302677100003,188.86241912000003,392,17,17,32081,5298058,5000000,df12a849-615c-4a78-8c32-93e92618caf2,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_16nodes.csv,new_outputs/2_varied_num_procs/nodes_16_k_350_resultid_0_experimentid_4.csv,350,1,0,16,1600,0.00026056740921296713,2.993211654247569,350,55300.23536682,3457.1653003674,3456.26471042625,3455.3427925164,10348.02746772,3456.2647104262496,188.88993264,1680,33,33,32081,5271610,5000000,e1854a86-5f5c-401f-997a-ec9ae93e7244,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_16nodes.csv,new_outputs/2_varied_num_procs/nodes_16_k_1499_resultid_0_experimentid_4.csv,1499,1,0,16,1600,0.0001808495428211595,2.9934502235491554,1497,55300.23536682001,3456.889774319,3456.2647104262505,3455.3583760276,10348.02746772,3456.2647104262496,188.88993264,1680,33,33,16045,5004242,5000000,4458d22d-24f5-47b6-bc0c-a68641777b71,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_0_experimentid_4.csv,11,27,0,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_1_experimentid_4.csv,11,27,1,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_2_experimentid_4.csv,11,27,2,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_3_experimentid_4.csv,11,27,3,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_4_experimentid_4.csv,11,27,4,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_5_experimentid_4.csv,11,27,5,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_6_experimentid_4.csv,11,27,6,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_7_experimentid_4.csv,11,27,7,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_8_experimentid_4.csv,11,27,8,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_9_experimentid_4.csv,11,27,9,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_10_experimentid_4.csv,11,27,10,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_11_experimentid_4.csv,11,27,11,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_12_experimentid_4.csv,11,27,12,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_13_experimentid_4.csv,11,27,13,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_14_experimentid_4.csv,11,27,14,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_15_experimentid_4.csv,11,27,15,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_16_experimentid_4.csv,11,27,16,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_17_experimentid_4.csv,11,27,17,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_18_experimentid_4.csv,11,27,18,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_19_experimentid_4.csv,11,27,19,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_20_experimentid_4.csv,11,27,20,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_21_experimentid_4.csv,11,27,21,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_22_experimentid_4.csv,11,27,22,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_23_experimentid_4.csv,11,27,23,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_24_experimentid_4.csv,11,27,24,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_25_experimentid_4.csv,11,27,25,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_11_resultid_26_experimentid_4.csv,11,27,26,8,64,0.13765962870218065,2.912747789099541,11,2018.44196312,287.03749179,252.30524539,221.74874542,836.0678196,252.30524539,12.66603468,224,17,17,32022,5123570,5000000,24d3558c-9411-4b47-b9a8-1a11f162ec66,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_8tasks.csv,new_outputs/3_varied_num_tasks/tasks_8_k_56_resultid_0_experimentid_4.csv,56,1,0,8,64,0.0010365275584967894,3.3102843672769375,56,2018.44196312,252.56676673000004,252.30524539,252.03550457,836.0678196,252.30524539,12.66603468,224,17,17,32101,5446629,5000000,72a1ee9a-4653-45df-a6b9-811fcaf5c875,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_16tasks.csv,new_outputs/3_varied_num_tasks/tasks_16_k_53_resultid_0_experimentid_4.csv,53,1,0,8,128,0.0008207537132270314,3.3617449893851155,52,4002.07338336,500.66976249375,500.25917292,499.67058003874996,1683.1240653999998,500.25917291999997,25.55708884,280,17,17,16053,5001214,5000000,a8037a0f-4311-46a8-a693-0e508c595693,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_16tasks.csv,new_outputs/3_varied_num_tasks/tasks_16_k_112_resultid_0_experimentid_4.csv,112,1,0,8,128,0.0009448577843980435,3.3613281769741454,105,4002.0733833599998,500.73184669374996,500.25917291999997,499.9884456425,1683.1240653999998,500.25917291999997,25.55708884,280,17,17,32041,5212718,5000000,ff175899-e268-4aa0-bcd9-c5238147ebb9,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_32tasks.csv,new_outputs/3_varied_num_tasks/tasks_32_k_43_resultid_0_experimentid_4.csv,43,1,0,8,256,0.03345040848755758,3.1514894106584306,43,8130.746889119999,1050.34046173375,1016.3433611399998,992.1087518006249,3310.13684274,1016.3433611400001,60.80660821999999,336,17,17,32044,5167493,5000000,50063f09-15cd-4ff4-b9fd-9471bc7e42dd,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_32tasks.csv,new_outputs/3_varied_num_tasks/tasks_32_k_224_resultid_0_experimentid_4.csv,224,1,0,8,256,0.0005649385477914627,3.2550691047761537,218,8130.74688912,1016.9175326824999,1016.34336114,1016.06720685875,3310.13684274,1016.3433611400001,60.80660821999999,336,17,17,32054,5247899,5000000,0aa85d65-8bb8-4e9a-b162-af28e1a75217,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_64tasks.csv,new_outputs/3_varied_num_tasks/tasks_64_k_87_resultid_0_experimentid_4.csv,87,1,0,8,512,0.025851158793289874,3.200983479669299,87,16190.908002879998,2076.1827170837496,2023.8635003599998,2006.1457872375,6645.82657816,2023.86350036,120.220232,392,17,17,32050,5238605,5000000,87989aeb-9e1f-4034-9024-bbdebfe8d705,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_64tasks.csv,new_outputs/3_varied_num_tasks/tasks_64_k_448_resultid_0_experimentid_4.csv,448,1,0,8,512,0.00022805321013155387,3.2829839168758737,373,16190.908002879998,2024.325048928125,2023.8635003599998,2023.4614051953124,6645.82657816,2023.86350036,120.220232,392,17,17,32083,5433807,5000000,a76982e6-8fc8-44af-b95e-4973b13cb227,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_128tasks.csv,new_outputs/3_varied_num_tasks/tasks_128_k_196_resultid_0_experimentid_4.csv,196,2,0,8,1024,0.0004343711413196642,3.271430286041016,196,32209.662389740002,4027.9566671942193,4026.2077987175003,4025.408595031719,13177.179431920002,4026.2077987175,243.23101042,448,17,17,32074,5336532,5000000,1888af34-fa39-4841-ae92-c4a4d10d98ce,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_128tasks.csv,new_outputs/3_varied_num_tasks/tasks_128_k_196_resultid_1_experimentid_4.csv,196,2,1,8,1024,0.0004343711413196642,3.271430286041016,196,32209.662389740002,4027.9566671942193,4026.2077987175003,4025.408595031719,13177.179431920002,4026.2077987175,243.23101042,448,17,17,32074,5336532,5000000,1888af34-fa39-4841-ae92-c4a4d10d98ce,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_128tasks.csv,new_outputs/3_varied_num_tasks/tasks_128_k_896_resultid_0_experimentid_4.csv,896,1,0,8,1024,9.342556970453426e-05,3.272545561514643,875,32209.662389740002,4026.5839494748443,4026.2077987175003,4025.60002580125,13177.179431920002,4026.2077987175,243.23101042,448,17,17,32088,5129075,5000000,961884e4-f1f9-49a5-b8cd-fdde89b6d212,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_256tasks.csv,new_outputs/3_varied_num_tasks/tasks_256_k_349_resultid_0_experimentid_4.csv,349,1,0,8,2048,0.0031199181308767935,3.2820512820512824,349,63897.721195239996,8012.134606764842,7987.2151494049995,7968.731372094061,26296.236658099995,7987.2151494049995,486.4383221,504,17,17,16055,5016476,5000000,737dbaad-e2ff-416d-ab03-ab1fd77b236b,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_256tasks.csv,new_outputs/3_varied_num_tasks/tasks_256_k_1792_resultid_0_experimentid_4.csv,1792,1,0,8,2048,5.5150348082939803e-05,3.292109452370396,1686,63897.721195239996,7987.6556471007025,7987.2151494049995,7986.836399524687,26296.236658099995,7987.2151494049995,486.4383221,504,17,17,32074,5334830,5000000,3d289993-e948-4b1c-a106-6e80e5ba3f84,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_512tasks.csv,new_outputs/3_varied_num_tasks/tasks_512_k_696_resultid_0_experimentid_4.csv,696,1,0,8,4096,0.0032486537918794524,3.2753560602234786,696,127472.96156878001,15985.884636092816,15934.120196097501,15875.635382065586,52359.46412086,15934.120196097501,1051.35350226,560,17,17,32044,5320438,5000000,05b5bbb0-01a4-468d-823d-4f0e3b3cd58a,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_512tasks.csv,new_outputs/3_varied_num_tasks/tasks_512_k_3584_resultid_0_experimentid_4.csv,3584,1,0,8,4096,3.364440237244705e-05,3.285886006437328,3182,127472.96156878001,15934.65629004883,15934.120196097501,15933.449501904763,52359.46412086,15934.120196097501,1051.35350226,560,17,17,32083,5317554,5000000,95d8fb3b-d83c-425a-a1fb-c6d167a35b70,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_1024tasks.csv,new_outputs/3_varied_num_tasks/tasks_1024_k_1407_resultid_0_experimentid_4.csv,1407,1,0,8,8192,0.000829329372944057,3.2933645990076394,1406,254825.70872307997,31879.630396038163,31853.213590384996,31719.32894716937,104991.24617575998,31853.213590384996,2044.24471858,616,17,17,32098,5426880,5000000,d4ca25e9-7ac8-41e5-b09c-969ce7f20943,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_1024tasks.csv,new_outputs/3_varied_num_tasks/tasks_1024_k_7168_resultid_0_experimentid_4.csv,7168,1,0,8,8192,9.408793238251077e-06,3.2960648710125393,6798,254825.70872307997,31853.51329068564,31853.213590384996,31852.7568295131,104991.24617575998,31853.213590384996,2044.24471858,616,17,17,32052,5237466,5000000,0b8ca508-5ac0-488b-9b86-cdd7049c987c,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_2048tasks.csv,new_outputs/3_varied_num_tasks/tasks_2048_k_2800_resultid_0_experimentid_4.csv,2800,1,0,8,16384,0.012477910473680133,3.2460112846385933,2800,510074.46222304,64554.890712196204,63759.30777788,62022.755367299054,209545.9037304,63759.30777788,3940.82293512,672,17,17,16027,5001806,5000000,58d79eb6-66f0-476d-a772-b59be4b0710b,4,5.0
../experiments/varied_num_tasks/input_lrp/input_table_8nodes_2048tasks.csv,new_outputs/3_varied_num_tasks/tasks_2048_k_14336_resultid_0_experimentid_4.csv,14336,1,0,8,16384,7.64872417032371e-06,3.286489585392542,13392,510074.46222303994,63759.795455238476,63759.30777787999,63758.777995403594,209545.9037304,63759.30777788,3940.82293512,672,17,17,31997,5084618,5000000,661173ed-2db7-4ad6-ae7a-66a9cfd1d697,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_32nodes.csv,new_outputs/2_varied_num_procs/nodes_32_k_644_resultid_0_experimentid_4.csv,644,1,0,32,3200,0.0013654424409709014,3.4040362674062465,644,101942.36807832,3190.0488910696004,3185.6990024475,3184.4086375276,10859.042119999998,3185.6990024475,181.31871224,6944,65,65,32055,14277087,14277087,1f5b8d42-e247-4916-8d3f-d16b784cbe30,4,5.0
../experiments/varied_num_procs/input_lrp/input_table_32nodes.csv,new_outputs/2_varied_num_procs/nodes_32_k_3098_resultid_0_experimentid_4.csv,3098,1,0,32,3200,0.0001958403212673578,3.408016855880427,3072,101942.36807832,3186.3228907636003,3185.6990024475,3184.8264079112,10859.042119999998,3185.6990024475,181.31871224,6944,65,65,32016,14319051,14319051,1a914c56-4062-43eb-9070-dc3102464e12,4,5.0
