Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,12,7,6,5,9,5,6,56,6,50,1168.52707
P1,6,12,7,6,5,9,5,6,56,12,44,1168.52707
P2,7,0,6,6,0,4,7,6,36,6,30,1169.6681
P3,7,0,6,6,0,4,7,6,36,6,30,1169.6681
P4,6,0,6,7,0,4,7,6,36,0,36,1169.65963
P5,6,0,6,7,0,4,7,6,36,4,32,1169.65963
P6,6,13,6,6,20,8,6,7,72,6,66,1169.44086
P7,6,13,6,6,20,8,6,7,72,7,65,1169.44086
