Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,5,6,6,7,6,7,7,7,51,5,46,1728.15112
P1,5,6,6,7,6,7,7,7,51,6,45,1728.15112
P2,7,6,6,6,6,5,8,6,50,6,44,1728.70427
P3,7,6,6,6,6,5,8,6,50,6,44,1728.70427
P4,6,7,7,6,6,7,6,6,51,6,45,1729.36181
P5,6,7,7,6,6,7,6,6,51,7,44,1729.36181
P6,7,6,6,6,7,6,4,6,48,4,44,1729.43698
P7,7,6,6,6,7,6,4,6,48,6,42,1729.43698
