Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,24,0,0,0,0,0,0,0,24,24,0,1718.19445
P1,0,36,0,0,0,0,0,0,36,36,0,1725.35446
P2,8,8,50,0,0,0,0,0,66,50,16,1718.03013
P3,0,6,0,50,0,0,0,0,56,50,6,1745.16778
P4,0,0,0,0,50,0,0,16,66,50,16,1734.1607
P5,18,0,0,0,0,50,0,1,69,50,19,1713.16875
P6,0,0,0,0,0,0,50,16,66,50,16,1734.82369
P7,0,0,0,0,0,0,0,17,17,17,0,1742.4084
