Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,10,0,0,0,0,0,60,50,10,1126.64327
P1,0,50,0,0,0,0,0,0,50,50,0,95.43562
P2,0,0,11,0,0,0,0,0,11,11,0,1135.16429
P3,0,0,10,50,0,0,0,0,60,50,10,1126.21964
P4,0,0,0,0,50,0,0,0,50,50,0,99.31726
P5,0,0,9,0,0,50,0,0,59,50,9,1024.14084
P6,0,0,0,0,0,0,50,0,50,50,0,3620.43896
P7,0,0,10,0,0,0,0,50,60,50,10,1127.23145
