Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,5,7,6,5,6,4,7,7,47,5,42,1037.4538
P1,5,7,6,5,6,4,7,7,47,7,40,1037.4538
P2,8,6,6,7,6,7,5,6,51,6,45,1037.59928
P3,8,6,6,7,6,7,5,6,51,7,44,1037.59928
P4,7,6,7,7,6,7,5,6,51,6,45,1037.5833
P5,7,6,7,7,6,7,5,6,51,7,44,1037.5833
P6,5,6,6,6,7,7,8,6,51,8,43,1038.25387
P7,5,6,6,6,7,7,8,6,51,6,45,1038.25387
