Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,0,1,9,1,8,2,3,0,24,0,24,1169.4964380248002
P1,0,20,5,19,0,0,8,0,52,20,32,1169.2440500324
P2,7,0,7,1,22,1,5,13,56,7,49,1169.9364290284
P3,24,9,5,15,3,2,7,24,89,15,74,1169.2441320592
P4,4,4,2,0,3,0,13,0,26,3,23,1168.8755798372
P5,12,3,9,1,6,24,2,4,61,24,37,1169.2385053652
P6,3,11,2,11,8,7,12,9,63,12,51,1169.100774772
P7,0,2,11,2,0,14,0,0,29,0,29,1169.4554128608002
