Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,3,16,3,22,0,14,3,8,69,3,66,1423.6800022116
P1,8,11,4,4,32,0,8,4,71,11,60,1424.0353212344
P2,4,1,2,8,5,1,2,9,32,2,30,1423.8565807344
P3,3,8,0,0,4,1,9,10,35,0,35,1423.8257122068
P4,12,4,7,0,6,10,3,1,43,6,37,1423.7873840316
P5,6,7,18,7,1,14,14,6,73,14,59,1424.1256647163998
P6,13,1,12,4,0,7,3,0,40,3,37,1423.4544439292001
P7,1,2,4,5,2,3,8,12,37,12,25,1423.3495798156
