Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,0,0,0,0,0,9,59,50,9,1023.911438918
P1,0,50,0,0,0,2,0,6,58,50,8,998.0716476231999
P2,0,0,50,0,0,0,0,9,59,50,9,1023.112450618
P3,0,0,0,50,0,5,0,1,56,50,6,1014.79998492
P4,0,0,0,0,50,0,0,9,59,50,9,1022.8969678980001
P5,0,0,0,0,0,41,0,0,41,41,0,1181.0008678396
P6,0,0,0,0,0,2,50,6,58,50,8,1007.3701152832
P7,0,0,0,0,0,0,0,10,10,10,0,1030.61703682
