Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,0,0,9,19,17,8,3,62,6,56,1037.871848104
P1,19,22,24,5,0,4,16,5,95,22,73,1037.5473766224
P2,6,0,10,19,3,2,5,6,51,10,41,1037.2449226352
P3,0,3,1,1,1,13,1,6,26,1,25,1037.959462164
P4,14,0,2,4,4,3,4,8,39,4,35,1037.2659625948
P5,2,13,7,4,7,8,2,6,49,8,41,1037.8060150108
P6,0,4,3,4,11,3,2,8,35,2,33,1038.05695057
P7,3,8,3,4,5,0,12,8,43,8,35,1038.0279722188
