Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,0,0,0,0,0,9,59,50,9,1023.911438918
P1,0,50,0,0,0,3,0,6,59,50,9,1026.8765468387999
P2,0,0,50,0,0,3,0,8,61,50,11,1006.4654445828
P3,0,0,0,50,0,1,0,2,53,50,3,1002.6420917396001
P4,0,0,0,0,50,0,0,9,59,50,9,1022.8969678980001
P5,0,0,0,0,0,41,0,0,41,41,0,1181.0008678396
P6,0,0,0,0,0,2,50,6,58,50,8,1007.3701152832
P7,0,0,0,0,0,0,0,10,10,10,0,1030.61703682
