Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,4,19,0,0,0,2,18,7,50,4,46,2295.0202207496
P1,0,5,8,1,17,0,0,19,50,5,45,2284.6485281016
P2,19,17,0,0,1,13,0,0,50,0,50,2289.9847383392
P3,0,4,1,28,1,10,3,3,50,28,22,2290.5530176191996
P4,1,0,8,1,24,3,11,2,50,24,26,2288.3340129923995
P5,8,4,1,17,0,4,16,0,50,4,46,2285.9733934436
P6,1,1,16,3,7,2,1,19,50,1,49,2285.0439081232
P7,17,0,16,0,0,16,1,0,50,0,50,2284.9997901912
