Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,10,5,0,1,20,0,15,7,58,10,48,1169.5592908948001
P1,7,4,4,1,3,0,10,2,31,4,27,1169.4188919108
P2,0,7,11,5,2,3,0,1,29,11,18,1169.5506582248001
P3,4,10,9,9,8,13,2,6,61,9,52,1169.3335475948
P4,26,8,5,25,6,2,7,10,89,6,83,1169.2580118368
P5,2,12,8,2,5,7,4,0,40,7,33,1168.9543409352
P6,0,0,11,0,0,16,0,2,29,0,29,1169.4932622864
P7,1,4,2,7,6,9,12,22,63,22,41,1169.0233182964
