Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,24,0,0,0,0,0,0,0,24,24,0,1718.1944503872
P1,0,36,0,0,0,0,0,0,36,36,0,1725.3544578623998
P2,0,3,50,0,0,0,0,8,61,50,11,1725.6229810552
P3,1,2,0,50,0,0,0,1,54,50,4,1727.5477724096004
P4,8,3,0,0,50,0,0,9,70,50,20,1733.2094392576
P5,2,5,0,0,0,50,0,10,67,50,17,1729.7898549976
P6,15,1,0,0,0,0,50,5,71,50,21,1729.1810093104
P7,0,0,0,0,0,0,0,17,17,17,0,1742.40839958
