Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,14,4,5,2,19,5,4,61,8,53,1423.7884569172
P1,2,2,5,3,1,3,15,11,42,2,40,1424.0399398867999
P2,6,3,0,22,0,9,0,6,46,0,46,1423.5599946948
P3,5,2,2,6,1,10,0,8,34,6,28,1423.3897809988
P4,6,1,1,0,23,0,13,7,51,23,28,1423.532969478
P5,2,14,14,5,16,1,0,10,62,1,61,1423.5210628512
P6,11,13,0,8,6,0,17,1,56,17,39,1424.1892070755998
P7,10,1,24,1,1,8,0,3,48,3,45,1424.0932769776
