Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,13,1,0,7,2,2,1,0,26,13,13,1410.3318834252
P1,9,44,0,0,0,0,0,2,55,44,11,1422.3381395252002
P2,2,0,45,0,0,0,0,11,58,45,13,1431.9061384256
P3,11,0,0,42,0,0,0,0,53,42,11,1415.7049264812
P4,6,0,0,0,45,0,0,7,58,45,13,1431.9063463204
P5,3,0,0,0,0,46,0,10,59,46,13,1434.4530401316001
P6,6,0,0,0,0,0,45,7,58,45,13,1433.1481876504
P7,0,5,5,1,3,2,4,13,33,13,20,1410.3260269204
