Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,261,154,178,310,89,87,160,13,1252,261,991,31853.391293958903
P1,86,103,56,100,46,91,134,236,852,103,749,31853.36932199978
P2,192,38,155,10,41,274,134,283,1127,155,972,31852.7568295131
P3,195,120,92,336,280,227,44,98,1392,336,1056,31853.33018876254
P4,32,276,259,56,0,192,192,30,1037,0,1037,31853.074683762283
P5,33,254,47,76,195,98,112,50,865,98,767,31853.51329068564
P6,178,45,111,44,68,12,212,85,755,212,543,31853.296524055306
P7,47,34,126,92,305,43,36,229,912,229,683,31852.97659034242
