Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,438,152,101,532,157,58,345,158,1941,438,1503,63759.474188225075
P1,90,703,200,23,75,366,332,87,1876,703,1173,63759.25483561579
P2,19,222,807,221,109,321,333,198,2230,807,1423,63759.250381565624
P3,484,7,157,475,1113,161,6,39,2442,475,1967,63759.34395573949
P4,276,558,545,357,162,255,286,33,2472,162,2310,63759.354795700085
P5,301,9,88,10,0,363,355,534,1660,363,1297,63759.712480261835
P6,255,181,114,180,162,434,133,696,2155,133,2022,63759.08685875525
P7,185,216,36,250,270,90,258,303,1608,303,1305,63758.98472717684
