Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,11,0,1,2,3,2,2,2,23,11,12,500.35462975
P1,0,12,2,1,1,0,0,2,18,12,6,500.853675625
P2,0,2,6,0,1,0,3,1,13,6,7,499.987939
P3,0,1,0,12,0,0,2,2,17,12,5,500.30555129375
P4,0,1,0,0,10,0,0,0,11,10,1,500.0439405537499
P5,1,0,2,0,0,12,4,1,20,12,8,500.09399056625
P6,0,0,5,0,1,2,4,0,12,4,8,500.06278455
P7,4,0,0,1,0,0,1,8,14,8,6,500.37087202125
