Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2048,0,0,0,128,0,472,112,2760,2048,712,63602.580064715155
P1,0,2040,0,0,64,0,17,40,2161,2040,121,63760.13825998196
P2,0,8,2048,0,256,0,256,256,2824,2048,776,63494.34297773945
P3,0,0,0,2048,128,0,249,47,2472,2048,424,63722.40291192677
P4,0,0,0,0,1374,0,0,0,1374,1374,0,64027.41263397932
P5,0,0,0,0,96,2048,431,238,2813,2048,765,63735.96278088298
P6,0,0,0,0,2,0,623,0,625,623,2,63836.89876983638
P7,0,0,0,0,0,0,0,1355,1355,1355,0,63894.723823977976
