Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,96,34,64,105,116,74,0,156,645,96,549,15934.211545895316
P1,14,75,26,40,5,6,113,26,305,75,230,15934.110196209844
P2,64,41,281,32,30,242,80,49,819,281,538,15933.449501904763
P3,176,110,13,106,107,31,53,8,604,106,498,15934.407725456329
P4,14,22,75,21,8,74,132,10,356,8,348,15934.082971601794
P5,90,39,16,85,192,60,31,24,537,60,477,15933.890158029766
P6,15,104,36,113,33,22,79,30,432,79,353,15934.15317963336
P7,43,87,1,10,21,3,24,209,398,209,189,15934.65629004883
